id,IP,sex,grade,residence,school,SNS_t,SES_t,CSES_t,EIB_t,inter_raw,center_SES,female,male,freshman,sophomore,junior,senior,rural,city,private,public
803,云南,female,freshman,city,private,0.2053380417843659,36,23,27,1.5282901393950783,7.442800788954635,1,0,1,0,0,0,0,1,1,0
804,云南,female,freshman,rural,private,-0.3488390719147357,28,17,26,0.19437285565268805,-0.557199211045365,1,0,1,0,0,0,1,0,1,0
805,云南,female,freshman,rural,private,-0.09990896857727134,24,17,18,0.45530507277669713,-4.557199211045365,1,0,1,0,0,0,1,0,1,0
806,云南,female,freshman,rural,private,0.20548667388568478,26,19,32,-0.5254703603408093,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
807,云南,female,freshman,rural,private,-1.8600068378917822,29,22,33,-0.8236124952794971,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
808,云南,female,freshman,rural,private,-0.632079709657755,27,16,27,0.9842740251968394,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
809,云南,female,freshman,rural,private,0.5372203935130545,34,20,32,2.9239835816553725,5.442800788954635,1,0,1,0,0,0,1,0,1,0
810,云南,female,freshman,rural,private,0.2519581692632845,26,18,26,-0.6443072316565057,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
811,云南,female,freshman,rural,private,-0.6339526640631868,29,20,30,-0.28071473980707184,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
812,云南,female,freshman,city,private,0.8084541336717747,22,17,13,-5.301194807478924,-6.557199211045365,1,0,1,0,0,0,0,1,1,0
813,云南,female,freshman,rural,private,0.08303486226476438,23,16,23,-0.46144127106700916,-5.557199211045365,1,0,1,0,0,0,1,0,1,0
814,云南,female,freshman,city,private,-0.46926929702890535,27,16,29,0.7307457791012244,-1.557199211045365,1,0,1,0,0,0,0,1,1,0
815,云南,female,freshman,rural,private,0.6535727022982657,28,20,32,-0.36417019408138085,-0.557199211045365,1,0,1,0,0,0,1,0,1,0
816,云南,female,freshman,rural,private,0.8043975691243118,24,21,28,-3.6657999673801234,-4.557199211045365,1,0,1,0,0,0,1,0,1,0
817,云南,female,freshman,city,private,0.8224960092967858,32,19,28,2.831689909719013,3.442800788954635,1,0,1,0,0,0,0,1,1,0
818,云南,female,freshman,city,private,-0.5157274008725439,27,13,23,0.803090301753202,-1.557199211045365,1,0,1,0,0,0,0,1,1,0
819,云南,female,freshman,rural,private,0.8226446413981047,32,21,30,2.8322016204346974,3.442800788954635,1,0,1,0,0,0,1,0,1,0
820,云南,male,freshman,city,private,-0.6947632992684355,27,20,25,1.0818848614840826,-1.557199211045365,0,1,1,0,0,0,0,1,1,0
821,云南,female,freshman,city,private,-1.2266233846123205,32,13,23,-4.223019956293502,3.442800788954635,1,0,1,0,0,0,0,1,1,0
822,云南,female,freshman,rural,private,0.836537884921797,26,20,32,-2.1391940193315775,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
823,云南,female,freshman,city,private,-0.3893676568054795,30,16,23,-0.5617799624323634,1.442800788954635,1,0,1,0,0,0,0,1,1,0
824,云南,female,freshman,rural,private,0.2703538736383963,27,15,23,-0.420994838732769,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
825,云南,female,freshman,rural,private,-0.7989680386155631,30,18,29,-1.1527517164640717,1.442800788954635,1,0,1,0,0,0,1,0,1,0
826,云南,female,freshman,rural,private,-0.3831496063202906,24,13,29,1.7460890836351706,-4.557199211045365,1,0,1,0,0,0,1,0,1,0
827,云南,female,freshman,rural,private,0.41899513032241154,40,26,31,4.7944778078214405,11.442800788954635,1,0,1,0,0,0,1,0,1,0
828,云南,female,freshman,city,private,0.07088729282668077,36,26,32,0.5275999989772778,7.442800788954635,1,0,1,0,0,0,0,1,1,0
829,云南,female,freshman,rural,private,-0.4793818884262769,28,20,28,0.26711121002055865,-0.557199211045365,1,0,1,0,0,0,1,0,1,0
830,云南,male,freshman,rural,private,-0.6380092286106497,30,20,32,-0.9205202183997835,1.442800788954635,0,1,1,0,0,0,1,0,1,0
831,云南,female,freshman,rural,private,0.05278885265420672,29,17,22,0.023374945603292716,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
832,云南,male,freshman,rural,private,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
833,云南,male,freshman,rural,private,-0.7907070498421276,26,18,30,2.021995444024297,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
834,云南,male,freshman,rural,private,0.531142242458841,24,20,28,-2.420521008286296,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
835,云南,female,freshman,city,private,-0.3649025340464977,26,20,32,0.9331284721721583,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
836,云南,male,freshman,rural,private,-0.6624743513696315,27,15,23,1.03160453729058,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
837,云南,male,freshman,rural,private,0.5676363870064268,40,24,37,6.495350097076499,11.442800788954635,0,1,1,0,0,0,1,0,1,0
838,云南,male,freshman,city,private,-1.2046525277319684,28,17,26,0.6712314380360574,-0.557199211045365,0,1,1,0,0,0,0,1,1,0
839,云南,male,freshman,rural,private,0.23369770545553037,30,23,30,0.33717923380812714,1.442800788954635,0,1,1,0,0,0,1,0,1,0
840,云南,male,freshman,rural,private,-0.6947632992684355,29,20,32,-0.30764173705278847,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
841,云南,male,freshman,rural,private,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
842,云南,male,freshman,city,private,-0.6298960995157241,26,20,32,1.6107698087221625,-2.557199211045365,0,1,1,0,0,0,0,1,1,0
843,云南,male,freshman,rural,private,0.9711372659808011,30,21,32,1.401157613540347,1.442800788954635,0,1,1,0,0,0,1,0,1,0
844,云南,male,freshman,city,private,0.38452257228157655,31,20,31,0.9393120429403009,2.442800788954635,0,1,1,0,0,0,0,1,1,0
845,云南,male,freshman,rural,private,-0.4812548428317088,31,16,24,-1.175609709757537,2.442800788954635,0,1,1,0,0,0,1,0,1,0
846,云南,male,freshman,rural,private,-0.5684035552013712,27,25,40,0.8851175677149558,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
847,云南,female,freshman,rural,private,-0.2606977946993702,26,16,23,0.6666561949264961,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
848,云南,male,freshman,rural,private,0.40495325469740023,37,16,24,3.418939658248958,8.442800788954635,0,1,1,0,0,0,1,0,1,0
849,云南,male,freshman,rural,private,-0.3468040938740236,26,17,25,0.8868471552419559,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
850,云南,male,freshman,city,private,-0.4834384529737397,34,20,32,-2.631259193256479,5.442800788954635,0,1,1,0,0,0,0,1,1,0
851,云南,female,freshman,rural,private,-0.3649025340464977,28,15,30,0.20332340407916294,-0.557199211045365,1,0,1,0,0,0,1,0,1,0
852,云南,male,freshman,rural,private,0.6839886957916379,24,22,25,-3.1170727448256006,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
853,云南,male,freshman,rural,private,0.20548667388568478,27,21,32,-0.31998368645512454,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
854,云南,male,freshman,rural,private,-0.784777530889233,25,15,25,2.7916100137253093,-3.557199211045365,0,1,1,0,0,0,1,0,1,0
855,云南,male,freshman,rural,private,-0.49935328300418286,32,28,38,-1.719173876693888,3.442800788954635,0,1,1,0,0,0,1,0,1,0
856,云南,female,freshman,rural,private,-0.01507037424665388,26,18,27,0.03853794913370169,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
857,云南,male,freshman,city,private,0.5679336512090645,28,21,25,-0.3164521823798042,-0.557199211045365,0,1,1,0,0,0,0,1,1,0
858,云南,male,freshman,rural,private,-1.3119212667808555,28,16,26,0.7310014948039285,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
859,云南,male,freshman,rural,private,0.5679336512090645,27,10,29,-0.8843858335888687,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
860,云南,male,freshman,rural,private,-0.05345086473363281,28,16,24,0.029782779659272722,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
861,云南,female,freshman,rural,private,-0.3630295796410658,28,16,28,0.20227979536213236,-0.557199211045365,1,0,1,0,0,0,1,0,1,0
862,云南,male,freshman,rural,private,-0.09990896857727134,27,19,30,0.1555781670448831,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
863,云南,male,freshman,rural,private,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
864,云南,male,freshman,city,private,-1.0659965821255015,35,21,37,-6.868003620341126,6.442800788954635,0,1,1,0,0,0,0,1,1,0
865,云南,male,freshman,rural,private,-0.9800389150521669,26,17,28,2.5061547403651567,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
866,云南,male,freshman,city,private,1.1057366470398051,31,16,24,2.701094353764889,2.442800788954635,0,1,1,0,0,0,0,1,1,0
867,云南,male,freshman,rural,private,-0.7665304586154401,29,15,29,-0.3394202918326751,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
868,云南,male,freshman,rural,private,-0.0799375739993654,26,25,37,0.20441630116405765,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
869,云南,male,freshman,rural,private,-0.4376987150545499,28,19,27,0.2438853787039652,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
870,云南,male,freshman,city,private,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,0,1,1,0
871,云南,male,freshman,city,private,-0.632079709657755,30,20,32,-0.9119651037764255,1.442800788954635,0,1,1,0,0,0,0,1,1,0
872,云南,male,freshman,rural,private,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
873,云南,female,freshman,city,public,-0.9638134292851247,27,20,31,1.5008495116777238,-1.557199211045365,1,0,1,0,0,0,0,1,0,1
874,云南,female,freshman,rural,public,-2.4952632455766763,29,16,24,-1.1049045337908556,0.44280078895463504,1,0,1,0,0,0,1,0,0,1
875,云南,female,freshman,rural,private,0.2662973090909335,29,11,15,0.11791665856196167,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
876,云南,male,freshman,rural,private,0.6677632100245958,30,14,19,0.9634492862583665,1.442800788954635,0,1,1,0,0,0,1,0,1,0
877,云南,female,freshman,rural,private,0.8043975691243118,32,25,34,2.769380585614371,3.442800788954635,1,0,1,0,0,0,1,0,1,0
878,云南,male,freshman,rural,private,-0.21235334491633848,28,20,29,0.11832311625022807,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
879,云南,female,freshman,city,public,0.4331856380487416,22,12,22,-2.8404845240493914,-6.557199211045365,1,0,1,0,0,0,0,1,0,1
880,云南,female,freshman,city,private,0.28439574926340755,36,23,31,2.1167009069930343,7.442800788954635,1,0,1,0,0,0,0,1,1,0
881,云南,female,freshman,city,private,-0.42758612365717835,28,16,24,0.23825065075572563,-0.557199211045365,1,0,1,0,0,0,0,1,1,0
882,云南,female,freshman,city,private,0.39856444790658774,30,10,17,0.5750490998888933,1.442800788954635,1,0,1,0,0,0,0,1,1,0
883,云南,female,freshman,rural,private,-0.12219048119422223,25,12,16,0.4346558833013408,-3.557199211045365,1,0,1,0,0,0,1,0,1,0
884,云南,male,freshman,city,private,-0.26774638639498205,39,20,39,-2.796022175085271,10.442800788954635,0,1,1,0,0,0,0,1,1,0
885,云南,male,freshman,city,private,-0.18383165760989387,34,20,26,-1.0005590910739688,5.442800788954635,0,1,1,0,0,0,0,1,1,0
886,云南,female,freshman,city,public,0.836686517023116,28,16,26,-0.4662010671775746,-0.557199211045365,1,0,1,0,0,0,0,1,0,1
887,云南,female,freshman,city,private,-0.03535242456115878,26,24,25,0.09040319219633601,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
888,云南,female,freshman,city,private,0.5392553715537666,26,16,21,-1.378983410689267,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
889,云南,female,freshman,rural,private,-0.21220471281501962,29,16,24,-0.09396441425438244,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
890,云南,male,freshman,rural,private,-0.37486649334255046,31,26,24,-0.9157241656898397,2.442800788954635,0,1,1,0,0,0,1,0,1,0
891,云南,male,freshman,city,private,-1.3210261882986751,27,17,29,2.0571009381889627,-1.557199211045365,0,1,1,0,0,0,0,1,1,0
892,云南,male,freshman,city,private,-0.6886851482142219,20,20,25,5.8932160069574,-8.557199211045365,0,1,1,0,0,0,0,1,1,0
893,云南,female,freshman,rural,private,0.8224960092967858,27,12,26,-1.280790136764916,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
894,云南,female,freshman,city,private,-1.4158287419253452,35,20,30,-9.121902535501263,6.442800788954635,1,0,1,0,0,0,0,1,1,0
895,云南,female,freshman,rural,private,-1.8804375203076058,29,15,18,-0.8326592175721054,0.44280078895463504,1,0,1,0,0,0,1,0,1,0
896,云南,male,freshman,city,public,-0.19395764054122674,25,25,28,0.6899459659094723,-3.557199211045365,0,1,1,0,0,0,0,1,0,1
897,云南,male,freshman,rural,private,0.40480462259608135,21,16,24,-3.0591891745106228,-7.557199211045365,0,1,1,0,0,0,1,0,1,0
898,云南,male,freshman,rural,private,-1.477469918341017,24,17,34,6.733124746206943,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
899,云南,male,freshman,city,private,-0.784777530889233,29,16,24,-0.34750010983162283,0.44280078895463504,0,1,1,0,0,0,0,1,1,0
900,云南,female,freshman,city,private,-0.3872061708677534,29,19,28,-0.17145519794834443,0.44280078895463504,1,0,1,0,0,0,0,1,1,0
901,云南,male,freshman,rural,private,-1.3259631424058667,23,18,28,7.368641328853115,-5.557199211045365,0,1,1,0,0,0,1,0,1,0
902,云南,male,freshman,city,private,-0.6947632992684355,24,24,32,3.166174759289389,-4.557199211045365,0,1,1,0,0,0,0,1,1,0
903,云南,male,freshman,rural,private,0.05466180705963861,26,23,32,-0.13978112988722183,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
904,云南,male,freshman,rural,private,-0.6947632992684355,26,18,30,1.776648160752518,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
905,云南,male,freshman,rural,private,-1.5950132724225556,24,12,16,7.268793226690956,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
906,云南,male,freshman,rural,private,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
907,云南,male,freshman,rural,private,-0.3366915024766521,26,18,30,0.8609872444989732,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
908,云南,male,freshman,rural,private,-1.2632795527951861,27,14,24,1.9671779229424053,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
909,云南,male,freshman,rural,private,-0.21220471281501962,27,18,24,0.3304450113756568,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
910,云南,male,freshman,rural,private,0.0871127785937229,25,19,29,-0.3098775072855607,-3.557199211045365,0,1,1,0,0,0,1,0,1,0
911,云南,male,freshman,rural,private,-0.2608464268006891,24,21,29,1.1887291304201029,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
912,云南,male,freshman,city,private,-0.19786557298737065,25,20,32,0.7038472601237139,-3.557199211045365,0,1,1,0,0,0,0,1,1,0
913,云南,male,freshman,rural,private,0.8184394447493232,24,18,26,-3.729791591900022,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
914,云南,male,freshman,rural,private,1.1057366470398051,32,19,36,3.806831000804694,3.442800788954635,0,1,1,0,0,0,1,0,1,0
915,云南,male,freshman,rural,private,-0.8736505655630086,32,24,25,-3.007804856390989,3.442800788954635,0,1,1,0,0,0,1,0,1,0
916,云南,male,freshman,rural,private,-0.5854595821788363,31,18,31,-1.4301611292475123,2.442800788954635,0,1,1,0,0,0,1,0,1,0
917,云南,male,freshman,rural,public,-0.684799339972383,28,20,27,0.38156965195699843,-0.557199211045365,0,1,1,0,0,0,1,0,0,1
918,云南,male,freshman,city,private,-0.6342633197997859,24,19,24,2.8904643005865984,-4.557199211045365,0,1,1,0,0,0,0,1,1,0
919,云南,male,freshman,city,private,0.8368351491244348,29,20,32,0.3705512642572694,0.44280078895463504,0,1,1,0,0,0,0,1,1,0
920,云南,male,freshman,rural,private,1.1057366470398051,37,22,31,9.33551423600372,8.442800788954635,0,1,1,0,0,0,1,0,1,0
921,云南,male,freshman,city,private,0.9712858980821201,34,23,40,5.286515652381874,5.442800788954635,0,1,1,0,0,0,0,1,1,0
922,云南,male,freshman,rural,private,-0.6947632992684355,26,20,32,1.776648160752518,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
923,云南,male,freshman,rural,private,-0.6807214236434244,28,20,31,0.3792974401957937,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
924,云南,male,freshman,city,private,-0.07775396385733448,30,20,32,-0.11218348039771237,1.442800788954635,0,1,1,0,0,0,0,1,1,0
925,云南,male,freshman,rural,private,-0.21220471281501962,27,16,25,0.3304450113756568,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
926,云南,male,freshman,rural,private,-0.3649025340464977,29,16,28,-0.16157912996733476,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
927,云南,male,freshman,city,private,-0.047337970363962235,27,22,33,0.07371465010325086,-1.557199211045365,0,1,1,0,0,0,0,1,1,0
928,云南,male,freshman,rural,private,-0.9800389150521669,27,16,24,1.5261158253129898,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
929,云南,male,freshman,rural,private,-0.6947632992684355,29,17,24,-0.30764173705278847,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
930,云南,male,freshman,rural,private,0.41899513032241154,32,20,32,1.4425167652421487,3.442800788954635,0,1,1,0,0,0,1,0,1,0
931,云南,male,freshman,rural,public,-0.5439384324423895,27,13,26,0.8470204978565414,-1.557199211045365,0,1,1,0,0,0,1,0,0,1
932,云南,male,freshman,rural,private,-0.7503049728483978,28,18,25,0.41806933891454123,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
933,云南,male,freshman,rural,private,1.1057366470398051,40,20,23,12.652724177123135,11.442800788954635,0,1,1,0,0,0,1,0,1,0
934,云南,male,freshman,city,private,-0.6947632992684355,31,21,31,-1.6971683355896594,2.442800788954635,0,1,1,0,0,0,0,1,1,0
935,云南,male,freshman,rural,public,-0.6339526640631868,28,16,27,0.353237924256115,-0.557199211045365,0,1,1,0,0,0,1,0,0,1
936,云南,male,freshman,rural,private,-1.2632795527951861,30,21,27,-1.822660735443153,1.442800788954635,0,1,1,0,0,0,1,0,1,0
937,云南,male,freshman,rural,private,-0.6420871449396082,23,13,24,3.5682061752807614,-5.557199211045365,0,1,1,0,0,0,1,0,1,0
938,云南,male,freshman,city,private,-0.01521900634797276,32,24,35,-0.05239600706190622,3.442800788954635,0,1,1,0,0,0,0,1,1,0
939,云南,female,freshman,rural,private,-0.25493903205209906,27,28,40,0.3969908595761977,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
940,云南,female,freshman,rural,private,-0.7089538069947657,27,16,24,1.103982308919857,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
941,云南,male,freshman,rural,private,-1.5950132724225556,24,8,16,7.268793226690956,-4.557199211045365,0,1,1,0,0,0,1,0,1,0
942,云南,male,freshman,rural,private,-1.1165112505166028,27,14,22,1.7386304384277278,-1.557199211045365,0,1,1,0,0,0,1,0,1,0
943,云南,male,freshman,rural,private,-0.575636294736568,30,8,20,-0.8305285001968431,1.442800788954635,0,1,1,0,0,0,1,0,1,0
944,云南,male,freshman,city,public,-1.3529831286793845,38,17,25,-12.775950154936003,9.442800788954635,0,1,1,0,0,0,0,1,0,1
945,云南,female,freshman,city,private,-0.07760533175601562,23,13,24,0.43126828840744386,-5.557199211045365,1,0,1,0,0,0,0,1,1,0
946,云南,female,freshman,rural,private,0.09955761223444425,24,13,24,-0.4537038719283697,-4.557199211045365,1,0,1,0,0,0,1,0,1,0
947,云南,female,freshman,city,private,-0.3672347762898475,34,23,32,-1.998785730121961,5.442800788954635,1,0,1,0,0,0,0,1,1,0
948,云南,male,freshman,rural,private,-0.07775396385733448,34,24,31,-0.42319933582705027,5.442800788954635,0,1,1,0,0,0,1,0,1,0
949,云南,male,freshman,rural,private,-0.9153203474007743,38,20,27,-8.643187698582262,9.442800788954635,0,1,1,0,0,0,1,0,1,0
950,云南,female,freshman,city,private,0.13605175678202996,38,25,35,1.2847096362800168,9.442800788954635,1,0,1,0,0,0,0,1,1,0
951,云南,female,freshman,rural,private,-0.21220471281501962,33,17,26,-0.9427832655144609,4.442800788954635,1,0,1,0,0,0,1,0,1,0
952,云南,male,freshman,city,public,0.056845417201669524,30,20,32,0.08201661278702417,1.442800788954635,0,1,1,0,0,0,0,1,0,1
953,云南,female,freshman,rural,private,-0.8153421564839242,20,18,21,6.977045258196262,-8.557199211045365,1,0,1,0,0,0,1,0,1,0
954,云南,male,freshman,rural,private,-1.2228996000057613,34,20,29,-6.6559989077236645,5.442800788954635,0,1,1,0,0,0,1,0,1,0
955,云南,female,freshman,rural,private,-0.9153203474007743,35,15,24,-5.89722665637994,6.442800788954635,1,0,1,0,0,0,1,0,1,0
956,云南,female,freshman,rural,private,-0.27707191256773117,32,23,32,-0.9539033991853545,3.442800788954635,1,0,1,0,0,0,1,0,1,0
957,云南,male,junior,city,private,-0.4909650139109243,17,12,13,5.67418047142221,-11.557199211045365,0,1,0,0,1,0,0,1,1,0
958,广东,female,junior,city,private,0.5354960712089415,36,23,34,3.9855905812760173,7.442800788954635,1,0,0,0,1,0,0,1,1,0
959,云南,male,freshman,rural,private,0.38452257228157655,26,20,32,-0.9833008184675819,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
960,云南,male,freshman,rural,private,-0.6947632992684355,23,17,22,3.8609380585578243,-5.557199211045365,0,1,1,0,0,0,1,0,1,0
961,云南,male,freshman,rural,private,-0.6947632992684355,26,11,24,1.776648160752518,-2.557199211045365,0,1,1,0,0,0,1,0,1,0
962,云南,male,freshman,city,private,-0.782593920747202,22,14,24,5.131624239692452,-6.557199211045365,0,1,1,0,0,0,0,1,1,0
963,云南,male,freshman,rural,public,0.4007480580486187,27,20,27,-0.6240445598212712,-1.557199211045365,0,1,1,0,0,0,1,0,0,1
964,云南,male,freshman,rural,private,-0.21235334491633848,28,20,29,0.11832311625022807,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
965,云南,female,freshman,rural,private,-0.4569383521740458,27,22,31,0.7115440415017933,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
966,云南,male,freshman,city,private,-0.21220471281501962,30,16,25,-0.3061691270694021,1.442800788954635,0,1,1,0,0,0,0,1,1,0
967,云南,male,freshman,rural,private,-0.06356345613100438,30,17,27,-0.09170940465449645,1.442800788954635,0,1,1,0,0,0,1,0,1,0
968,云南,male,freshman,rural,private,-1.0982641782428098,29,18,30,-0.48631224460653005,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
969,云南,male,freshman,city,private,-1.0861166088047265,24,15,24,4.949649752748167,-4.557199211045365,0,1,1,0,0,0,0,1,1,0
970,云南,male,freshman,rural,private,-1.5000620866945669,32,20,24,-5.164414935552991,3.442800788954635,0,1,1,0,0,0,1,0,1,0
971,云南,male,freshman,rural,private,-2.4952632455766763,32,26,36,-8.590694270520885,3.442800788954635,0,1,1,0,0,0,1,0,1,0
972,云南,male,freshman,rural,private,0.9712858980821201,29,14,22,0.43008616197127403,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
973,云南,male,freshman,city,private,-0.07775396385733448,33,22,35,-0.3454453719697158,4.442800788954635,0,1,1,0,0,0,0,1,1,0
974,云南,male,freshman,rural,private,-0.1677681954781319,30,25,36,-0.24205608479734414,1.442800788954635,0,1,1,0,0,0,1,0,1,0
975,云南,male,freshman,rural,private,0.5171003668338298,29,19,27,0.22897245040275102,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
976,云南,male,freshman,rural,private,0.23605129948037584,31,17,38,0.576626300604429,2.442800788954635,0,1,1,0,0,0,1,0,1,0
977,云南,female,freshman,rural,private,0.05076726614745597,27,24,33,-0.0790547467917485,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
978,云南,male,freshman,rural,public,-1.5201821133737916,30,19,29,-2.1933199525304308,1.442800788954635,0,1,1,0,0,0,1,0,0,1
979,云南,female,freshman,city,public,-1.3696679022843448,29,18,26,-0.6064900277373478,0.44280078895463504,1,0,1,0,0,0,0,1,0,1
980,云南,female,freshman,city,private,-0.3630295796410658,30,16,25,-0.5237793639199992,1.442800788954635,1,0,1,0,0,0,0,1,1,0
981,云南,male,freshman,rural,private,0.11765605240691827,29,18,27,0.0520981928310713,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
982,云南,male,freshman,rural,private,-0.7423759915930573,37,24,32,-6.267732607522844,8.442800788954635,0,1,1,0,0,0,1,0,1,0
983,云南,female,freshman,city,private,0.20548667388568478,26,20,29,-0.5254703603408093,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
984,云南,female,freshman,city,private,-0.08181052840479729,28,17,26,0.045584761882357466,-0.557199211045365,1,0,1,0,0,0,0,1,1,0
985,云南,male,freshman,rural,private,0.2680216313950465,39,25,36,2.7988965037891,10.442800788954635,0,1,1,0,0,0,1,0,1,0
986,云南,male,freshman,rural,private,-0.06137984598897348,30,19,32,-0.08855889021880493,1.442800788954635,0,1,1,0,0,0,1,0,1,0
987,云南,male,junior,rural,private,-0.004787798966467675,35,28,40,-0.030846834958514126,6.442800788954635,0,1,0,0,1,0,1,0,1,0
988,广东,male,senior,rural,private,0.531142242458841,32,22,32,1.8286169313844318,3.442800788954635,0,1,0,0,0,1,1,0,1,0
989,广西,female,senior,rural,private,0.4007480580486187,32,20,31,1.3796957304218223,3.442800788954635,1,0,0,0,0,1,1,0,1,0
990,云南,male,freshman,rural,private,-1.6872111141853843,38,24,38,-15.931998440162776,9.442800788954635,0,1,1,0,0,0,1,0,1,0
991,云南,male,freshman,rural,private,-0.5140030785684307,31,20,32,-1.2556071258520738,2.442800788954635,0,1,1,0,0,0,1,0,1,0
992,广西,female,senior,rural,private,0.8226446413981047,33,21,31,3.654846261832802,4.442800788954635,1,0,0,0,0,1,1,0,1,0
993,广西,female,senior,city,private,0.38264961787614465,26,16,24,-0.9785113009396875,-2.557199211045365,1,0,0,0,0,1,0,1,1,0
994,广西,female,senior,rural,private,0.8226446413981047,29,20,32,0.3642676962403836,0.44280078895463504,1,0,0,0,0,1,1,0,1,0
995,云南,male,freshman,rural,private,-0.5157274008725439,28,20,29,0.28736290088065813,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
996,浙江,female,junior,city,private,0.9711372659808011,30,24,32,1.401157613540347,1.442800788954635,1,0,0,0,1,0,0,1,1,0
997,广西,female,senior,rural,private,1.1057366470398051,29,26,37,0.4896210596852785,0.44280078895463504,1,0,0,0,0,1,1,0,1,0
998,广东,female,senior,rural,private,0.20563530598700364,29,25,38,0.091055475727973,0.44280078895463504,1,0,0,0,0,1,1,0,1,0
999,广东,male,senior,rural,private,-0.3062755089832798,38,28,40,-2.892098617864797,9.442800788954635,0,1,0,0,0,1,1,0,1,0
1000,广西,female,senior,city,public,0.27005660943575854,36,16,29,2.0099775457708775,7.442800788954635,1,0,0,0,0,1,0,1,0,1
1001,广东,male,senior,rural,private,-0.13314700533597804,30,20,32,-0.19210460434569612,1.442800788954635,0,1,0,0,0,1,1,0,1,0
1002,广东,male,senior,city,public,1.1057366470398051,30,18,24,1.5953577067250837,1.442800788954635,0,1,0,0,0,1,0,1,0,1
1003,广东,male,senior,rural,public,0.6881938924404195,30,24,32,0.9929266909667985,1.442800788954635,0,1,0,0,0,1,1,0,0,1
